name,longitude,latitude,distance,gain,elevation,reward_scale,address,altitude
rhythmic-turquoise-elk,-79.01482755,43.83920965,18816.28857,58,40,1,11hWA3h9dek7eqwo39FbaE1mjZyyGFbtnaeCv5TftocAmGjhLn6,93
sour-snowy-unicorn,-79.01576455,43.83981943,18849.48838,12,0,0.833328247,11v15C3xdqKbRJACAD5JpAv5wNxwL2sTJ1U7bvSkBAspcJphom1,95
old-cotton-bobcat,-79.03048011,43.86320145,18852.12734,40,7,0.360031128,11eLRMtFDa1AJvGYonSEwmbuHxK1gYeQESrSenoTHwoSGKgJLiX,99
rapid-heather-salmon,-79.03876128,43.88309747,18858.88952,40,7,0.900085449,112Z3VXvWeyv6ZGa2RBaaRpZb844LQ1XXXT3jmcA1eEYMkzF8s7p,111
gorgeous-latte-opossum,-79.01586176,43.83953163,18871.74802,40,80,0.666671753,112FVFZPu2jWDMQyFGCTL7bHpPnzAQoKTYEXDXn2ymz1fopr1CQS,95
acrobatic-ebony-cyborg,-79.01919569,43.84357344,18897.16048,80,8,0.333328247,11c78SL9MUMoE5CsqMXoick5aaRaTy5KYdjQZ7ZJFRGJQ5uAbDL,95
steep-mahogany-rooster,-79.02665025,43.85497636,18901.55647,40,14,0.600067139,112GmuDQFoU7dCxGU8Gnrix2aHVL3RcJj1wXyaKhpzbkLEgNboAD,103
droll-glossy-hyena,-79.04237216,43.89387118,18910.68368,40,19,0.990097046,112r4z9MK56DPdYvauSASdNyLdygnGHF1JgW4PASvpEFf2KEL6sE,122
unique-sand-chimpanzee,-79.03711693,43.87629392,18916.7918,58,3,0.900085449,112atBF8rCu8fTw1APN8S1XXYwUpf3DNvZvYAiJ2f5VnTes4wkT4,104
brief-coffee-cow,-79.01953354,43.84332519,18933.94983,28,30,0.333328247,112aQupMB1QVqaT68DCzcf61QtcLM89pWtRQHEfs4YbBnCgLf5yB,95
pet-satin-wasp,-79.02224323,43.84696055,18947.87911,45,12,1,11ET1YYWnwZid4aC7nyx98kBCRqgRdzAF6Peb77VGPB3HhqLGZX,102
breezy-mustard-monkey,-79.03633086,43.87297418,18957.50471,58,4,0.900085449,11oU8v89sKpLS4YqZbq8Jtv5CGiQS8D9AWXGyTXpZ2xZkweQRjV,102
itchy-cider-seagull,-79.02001484,43.84340432,18964.32861,40,35,0.666671753,112Cr1VQuwm9tmrxPqXRHoevR1D4HTG9BF4dCJ1yj5LTbnGwWCn6,95
macho-berry-hedgehog,-79.03341152,43.86580987,18977.12972,40,5,0.720077515,1128SfHGJLkM4ng3SfCyfNvRPHPYfZfTy9YqDpNVwr415o5KcFrX,99
faint-mauve-anteater,-79.02733046,43.8529614,19040.3292,26,35,0.600067139,112NkNTSMeQTWr2SBHkDPa5xuoSrok3QPN7nYpQ5h5coWkH1KbFt,103
nutty-jade-puppy,-79.04162653,43.8840236,19060.48698,40,4,0.900085449,11kMeG7F1JgjbtwLUx7gjuEE5aHfomZLd1Wvs5ogTMNeKhWc7UQ,111
trendy-fiery-fly,-79.01400245,43.8337578,19060.80267,40,8,1,11HJMmpqpJprcW8fTtMYHU9zvUzuz43D1UWjq4F7hX5Xry1bBHC,93
gorgeous-lilac-monkey,-79.03236405,43.86138402,19064.24126,40,20,0.360031128,112JrzPk2iJWFmpqGkQj4dpMkpwtxPu21523umQhGfd2YcRRHacx,99
great-crepe-albatross,-79.04523047,43.89783539,19071.55539,58,7,0.990097046,11Y5sAqjzYspnFQ8SmZgpFqp3DR7deam3g9DjwSFm158huZNYE2,122
joyous-taupe-kookaburra,-79.04026512,43.87939373,19073.41984,40,2,0.727279663,11ci3vMTu6TQSGah3SHwthp4xv8oFaij6zRK6Dh5vFdPTUNGHHe,111
best-onyx-robin,-79.03385083,43.8637551,19086.05811,40,6,0.360031128,112Sqd77VBoF78okpAak1fHaT6A45eZaKmhkdebjgRt4fDfkdQWA,99
thankful-carob-gecko,-79.03916608,43.87587064,19088.06438,23,0,0.900085449,11T6zPRiYdsZCMfDr7FAjJM4C2EaBt8XCvWCy5NWbMeS9Mr2bGy,111
bitter-cloth-rook,-79.03258371,43.86035668,19121.0426,26,22,0.360031128,112UQofHjzWmUqhkzF3oDGpNEc9exk5RgpJuDvhesyTUYWKy6oRo,99
brave-bronze-panther,-79.02055172,43.84106227,19122.93067,100,3,0.666671753,11S7ej2TKfnZbAtgfJhRvJnbto2ZoKe6wbK6Yryxajbyqfsjo4j,102
broad-azure-osprey,-79.04333016,43.88688635,19127.57511,23,6,0.720077515,112a9JhYcwGx8ng38zsvkBqZMSFAigDFkxRWdtpg9ANRQoWZiyoK,111
proud-myrtle-pony,-79.04333016,43.88688635,19127.57511,12,0,0.5,112QFmg9cgKGWRtUCZnKaN97KjrBwDZicnevBZKQKktQZougeync,111
immense-pine-anteater,-79.03399866,43.86256401,19142.12416,80,20,0.360031128,113Fa24b5h6tTub5Un4bGM5DLGtmWgBCBXbuVi3d259oJQXV9PB,99
wild-bamboo-alpaca,-79.03093247,43.8565914,19150.61292,30,1,0.653594971,11zU3e1t7nNV5P9ENuXPTu9339ic3YFRaGPwnyKeX42YYjNmSK2,96
precise-coral-puma,-79.03522364,43.86382863,19187.29813,40,5,0.800003052,112Xk1cg8y8n2ct5wnvXB3BsbctKh5qUy1DeYb1GtXrTNmnPSLc2,99
brilliant-powder-aardvark,-79.04034899,43.87500127,19205.50796,40,4,0.900085449,112H5CxgD61HG3gBL5wxsS99SF5D5oZBTm3NeC7Q16hvgKVPZWQn,104
active-candy-platypus,-79.03177717,43.85597061,19239.54066,40,2,0.600067139,11w3wXKrvqsAxofPHLsVsutj9sSZqjc1AYpgcimKWUBcvYif2jt,96
flat-berry-osprey,-79.0465476,43.89166901,19282.38981,58,4,0.360031128,112GEqPTJpXkkNJsEzQHczJcHAAfYWSiwa3xHPe7N5VRAJH2rxbr,111
brisk-garnet-jellyfish,-79.04657283,43.89121728,19293.08652,58,6,0.360031128,112rdrWxxCfKcGidKt8D8dYkrPbrJdmvCe5g2aAFVZrbyKsa4amP,111
swift-sandstone-wallaby,-79.04325255,43.87958017,19301.24974,40,4,0.900085449,11Z612f351rsi5rnxtix4vHzof2UyJLQv4NsimjPYqEUADuP5ib,111
mean-infrared-tardigrade,-79.02293727,43.8403912,19327.40007,80,6,0.666671753,112f4FeqinFzZ8HZq3zraezQmih5TMHmaeyP5H6YZV7m6458C2ei,102
bumpy-strawberry-barbel,-79.04731706,43.89240308,19329.473,40,6,0.990097046,11EkSADKNPy8zfQ7jzPdXj7D1CVZ4gvNi2YYnkLYzFceL5y44Nn,111
immense-nylon-owl,-79.03513902,43.85956105,19344.48355,40,0,0.900085449,11p2oQPinwuX35mbNxpRhsmFytnHhp8g79gw32avQYiXrM4pvgN,99
mammoth-tortilla-crane,-79.04724893,43.89072037,19356.26996,58,8,0.720077515,112m21aFnebaqaHXR1vqxiwZcfV8BGit4LPoDegTMr3yHoGQThh7,111
elegant-sepia-aardvark,-79.03370299,43.85628695,19369.77081,40,0,0.600067139,112ZdR68Ki6H7gG5ydmVSMueMTvBknVDwkiMzzLi1DBLgpD171BA,96
petite-punch-alpaca,-79.04751884,43.88878924,19416.67598,80,9,0.720077515,11L6cfM61rTRqmo1BHrgt42cgakzHFptF2ELbNXbLE97hzpf6kU,117
furry-corduroy-urchin,-79.02476521,43.84099545,19426.57195,40,0,0.666671753,11wPVfLK2zKhG4h7Qxm6JZjexrUtnYHTuSb1DT62KjHzhW7Ynem,102
fluffy-shamrock-alpaca,-79.01632561,43.82988722,19443.20921,40,16,1,11omwf5bQkkZ3SvxUNRoGW3FhpHTfpB9mQGQc3q9ZLzEDEt3Hkc,89
odd-lilac-quail,-79.04058452,43.86789923,19450.76322,40,3,0.600067139,112LAU83hRKX2q2FCcZ22huN7C9xBWqjQkKb1iQEV4NhvcwGYrDd,104
winning-violet-hare,-79.04113795,43.86814201,19484.88904,58,4,0.600067139,112d5tGmUrubFiPXVr7P4smPhC5rm18y7QZmhjZgwAHMK1GGg8jA,104
special-merlot-mongoose,-79.04664226,43.88271943,19485.56925,58,8,0.600067139,11bcGq9jGzYr2AMczGT66K9MeUUC6o7ZjFXckMPMtQurogERDCS,111
smooth-flaxen-urchin,-79.04532703,43.87870509,19486.59289,12,0,1,115KXni2gZuRYgxPFT7r4RYWgFmvDC5ThkVW3bD9nG4kKYEWuTv,111
rural-bubblegum-cow,-79.04762348,43.8854635,19497.52705,58,6,0.720077515,11dUfFYv5JQhWG4D2euxw6rzt4EUKfbPBPAqj3rHPN1LcgiJMfU,117
happy-smoke-mockingbird,-79.04528039,43.87808968,19499.77055,50,3,0.720077515,112do3J21sWbNDZodX4wWdKY1rh6dZACaaxJJ8UGeKFgR7esvXux,111
docile-latte-tardigrade,-79.0475768,43.88484805,19508.03028,50,9,0.600067139,11KTjqmuyT4ZKh6NBf8d4xZJ5Hatu1inLZ1fc8uHdBDNT4n686i,117
future-clear-mockingbird,-79.03373677,43.85279864,19520.58174,12,0,0.333328247,11bFggY7v6fss37EeHPvtLt5EG2RRkRUg4vPGqMu7d2bQjWpnBZ,96
tangy-daisy-mockingbird,-79.04848995,43.88590955,19555.58311,40,7,0.600067139,112XL4iyPStULy14WJg7PC7wXzxpkB23zkxWSzaYtt1uimahk2bJ,117
real-tweed-tarantula,-79.01403171,43.82464991,19599.48709,12,0,1,112bZ3vBXD8MmanBtp7hf6wr9hEowvLPDUfXfQzS7qHUSgY8SJ31,89
clumsy-mandarin-corgi,-79.04696638,43.87836634,19623.5494,40,0,0.720077515,115E5Y6yj1fNkHrGCUvMdvoxHLctZW3hky3XmzKyNiukQTU8pgy,111
